title,address,area,bathrooms,bedrooms,parking_spots,extra_contents,rent,fee
"Apartamento com 3 Quartos para Aluguel, 67m²","Avenida Caxangá - Madalena, Recife - PE",67,1,3,--,"['Piscina', 'Elevador', 'Condomínio fechado', 'Segurança 24h', 'Quadra poliesportiva']",1.800,"
                      R$ 400
                  "
"Apartamento com 3 Quartos para Aluguel, 81m²","Rua Salvador de Sá - Rosarinho, Recife - PE",81,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira']",3.100,
"Apartamento com  Quarto para Aluguel, 38m²","Avenida Fernando Simões Barbosa, 266 - Boa Viagem, Recife - PE",38,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Garagem']",1.400,
"Casa com 3 Quartos para Aluguel, 100m²","Rua Trigo de Loureiro - Areias, Recife - PE",100,1,3,--,"['Quintal', 'Cozinha', 'Área de serviço']",1.800,
"Apartamento com 3 Quartos para Aluguel, 82m²","Avenida Dezessete de Agosto, 2666 - Monteiro, Recife - PE",82,3,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",3.000,
"Apartamento com  Quarto para Aluguel, 40m²","Rua José Trajano - Boa Viagem, Recife - PE",40,1,1,--,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone']",1.600,
Apartamento com  Quarto para Venda/Aluguel 30m²,"Rua Poeta Zezito Neves, 281 - Boa Viagem, Recife - PE",30,1,1,1,"['Segurança 24h', 'Gerador elétrico']",1.600,
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Professor Augusto Lins e Silva, 0 - Boa Viagem, Recife - PE",100,3,3,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",2.600,
Apartamento com 2 Quartos à Venda/Aluguel 55m²,"Rua Conde de Irajá, 70 - Torre, Recife - PE",55,2,2,1,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Salão de festas']",1.700,"
                      R$ 450
                  "
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Luiz Rodolfo de Araújo, 60 - Aflitos, Recife - PE",100,2,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",4.500,
Apartamento com 3 Quartos para Venda/Aluguel 108m²,"Rua Izabel Magalhães, 34 - Boa Viagem, Recife - PE",108,1,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Segurança 24h']",1.600,"
                      R$ 920
                  "
"Apartamento com 4 Quartos para Aluguel, 346m²","Avenida Boa Viagem, 1196 - Boa Viagem, Recife - PE",346,5,4,4,"['Elevador', 'Ar-condicionado', 'Cozinha', 'Área de serviço', 'Interfone']",7.500,"
                      R$ 3.050
                  "
Apartamento com 4 Quartos para Venda/Aluguel 200m²,"Rua Virgínia Loreto, 205 - Parnamirim, Recife - PE",200,2,4,1,"['Elevador', 'Ar-condicionado', 'Segurança 24h', 'Cozinha', 'Área de serviço']",4.600,
Apartamento com 4 Quartos para Venda/Aluguel 210m²,"Rua Laurindo Coelho, 12 - Casa Forte, Recife - PE",210,3,4,3,"['Piscina', 'Elevador', 'Cozinha', 'Área de serviço', 'Quadra poliesportiva']",6.000,"
                      R$ 1.450
                  "
Apartamento com 4 Quartos à Venda/Aluguel 220m²,"Rua Setúbal - Boa Viagem, Recife - PE",220,4,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",6.200,"
                      R$ 1.900
                  "
"Apartamento com 4 Quartos para Aluguel, 200m²","Casa Forte, Recife - PE",200,5,4,3,,6.500,"
                      R$ 1.450
                  "
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Desembargador Heráclito Cavalcanti, 383 - Mangabeira, Recife - PE",120,3,3,1,"['Cozinha', 'Área de serviço']",1.000,
"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Doutor José Maria, 600 - Rosarinho, Recife - PE",75,3,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Academia']",2.600,
"Apartamento com 5 Quartos para Aluguel, 237m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",237,6,5,4,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Ar-condicionado']",8.500,
"Apartamento com 4 Quartos para Aluguel, 200m²","Rua Engenheiro Clóvis de Castro, 250 - Parnamirim, Recife - PE",200,3,4,3,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira']",6.400,
"Casa com 3 Quartos para Aluguel, 10m²","Avenida Malacó - Casa Amarela, Recife - PE",10,3,3,--,,1.300,
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Ricardo Salazar - Madalena, Recife - PE",75,1,3,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado', 'Playground']",1.750,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Amaro Coutinho, 750 - Rosarinho, Recife - PE",55,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Academia']",2.500,
"Casa com 4 Quartos para Aluguel, 220m²","Rua Lopes de Carvalho, 102 - Madalena, Recife - PE",220,2,4,2,"['Varanda', 'Garagem', 'Cozinha', 'Área de serviço']",4.000,
"Casa com 3 Quartos para Aluguel, 97m²","Rua Diniz Barreto - Prado, Recife - PE",97,1,3,--,"['Cozinha', 'Área de serviço']",1.100,
Apartamento com 4 Quartos para Venda/Aluguel 174m²,"Rua Santo Elías, 450 - Espinheiro, Recife - PE",174,5,4,2,"['Piscina', 'Elevador', 'Churrasqueira', 'Varanda gourmet', 'Interfone']",5.137,"
                      R$ 1.250
                  "
"Apartamento com  Quarto para Aluguel, 33m²","Avenida República do Líbano - Pina, Recife - PE",33,1,1,--,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",2.000,
Apartamento com 3 Quartos para Venda/Aluguel 350m²,"Rua Jean Mermoz, 60 - Boa Viagem, Recife - PE",350,1,3,2,"['Cozinha', 'Área de serviço', 'Interfone']",4.000,"
                      R$ 1.800
                  "
"Apartamento com 2 Quartos para Aluguel, 90m²","Avenida Boa Viagem, 440 - Boa Viagem, Recife - PE",90,2,2,1,"['Mobiliado', 'Elevador', 'Interfone', 'Sistema de alarme', 'Vista para o mar']",2.500,
"Apartamento com 2 Quartos para Aluguel, 73m²","Avenida Bernardo Vieira de Melo - Boa Viagem, Jaboatão dos Guararapes - PE",73,2,2,1,,2.150,"
                      R$ 1.500
                  "
"Casa com 2 Quartos para Aluguel, 109m²","Rua Recife, 75 - Areias, Recife - PE",109,1,2,--,"['Cozinha', 'Área de serviço']",1.000,
"Apartamento com 4 Quartos para Aluguel, 135m²","Rua Hipólito Braga, 181 - Rosarinho, Recife - PE",135,4,4,2,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",4.700,
"Apartamento com  Quarto para Aluguel, 55m²","Praça Farias Neves, 587 - Boa Vista, Recife - PE",55,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",1.235,"
                      R$ 645
                  "
"Apartamento com 2 Quartos para Aluguel, 130m²","Rua Manoel de Arruda Câmara - Prado, Recife - PE",130,1,2,1,"['Elevador', 'Cozinha', 'Jardim', 'Área de serviço', 'Interfone']",900,"
                      R$ 635
                  "
"Apartamento com 2 Quartos para Aluguel, 54m²","Avenida Conselheiro Aguiar, 4011 - Boa Viagem, Recife - PE",54,1,2,1,"['Mobiliado', 'Varanda gourmet', 'Gerador elétrico']",2.650,
"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Visconde de Itaparica, 214 - Torre, Recife - PE",60,2,2,1,"['Elevador', 'Condomínio fechado', 'Playground', 'Aceita animais', 'Área de serviço']",1.160,"
                      R$ 370
                  "
"Apartamento com 3 Quartos para Aluguel, 110m²","Rua Ferreira Lopes, 313 - Parnamirim, Recife - PE",110,3,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",3.800,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Coronel Anízio Rodrigues Coelho, 232 - Boa Viagem, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.800,"
                      R$ 489
                  "
"Apartamento com 2 Quartos para Aluguel, 110m²","Rua Major Armando de Souza Melo - Boa Viagem, Recife - PE",110,1,2,1,"['Segurança 24h', 'Cozinha', 'Jardim', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 650
                  "
"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Padre Bernardino Pessoa, 1 - Boa Viagem, Recife - PE",90,3,3,2,"['Piscina', 'Elevador', 'Churrasqueira', 'Playground', 'Salão de festas']",3.250,
"Apartamento com 3 Quartos para Aluguel, 95m²","Rua Ricardo Salazar, 70 - Madalena, Recife - PE",95,3,3,1,"['Elevador', 'Churrasqueira', 'Condomínio fechado', 'Aceita animais', 'Jardim']",2.000,
"Apartamento com 4 Quartos para Aluguel, 154m²","Avenida Boa Viagem, 3000 - Boa Viagem, Recife - PE",154,5,4,3,"['Piscina', 'Elevador', 'Ar-condicionado', 'Salão de festas', 'Jardim']",6.000,
"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Faustino Porto, 289 - Boa Viagem, Recife - PE",65,2,2,1,"['Piscina', 'Elevador', 'Condomínio fechado', 'Salão de festas', 'Jardim']",1.212,"
                      R$ 836
                  "
"Apartamento com  Quarto para Aluguel, 32m²","Rua da Amizade, 234 - Graças, Recife - PE",32,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.200,
Apartamento com 4 Quartos à Venda/Aluguel 170m²,"Rua dos Navegantes - Boa Viagem, Recife - PE",170,4,4,2,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Varanda gourmet']",7.000,"
                      R$ 1.000
                  "
"Apartamento com 2 Quartos para Aluguel, 68m²","Avenida Parnamirim, 58 - Parnamirim, Recife - PE",68,2,2,1,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira']",2.200,
"Apartamento com 2 Quartos para Aluguel, 97m²","Rua São Geraldo - Santo Amaro, Recife - PE",97,2,2,1,"['Varanda', 'Ar-condicionado', 'Área de serviço']",1.850,
Apartamento com 3 Quartos à Venda/Aluguel 95m²,"Rua Doutor João Marques, 149 - Ilha do Retiro, Recife - PE",95,2,3,2,['Condomínio fechado'],1.500,"
                      R$ 70
                  "
"Apartamento com  Quarto para Aluguel, 38m²","Avenida Manoel Borba, 820 - Boa Vista, Recife - PE",38,1,1,1,"['Elevador', 'Ar-condicionado']",1.300,
"Apartamento com 3 Quartos para Aluguel, 63m²","Rua João Barbalho, 1 - Casa Amarela, Recife - PE",63,3,3,1,"['Mobiliado', 'Piscina', 'Ar-condicionado', 'Churrasqueira', 'Salão de festas']",2.500,
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Pinhal - Boa Viagem, Recife - PE",75,2,3,1,"['Varanda', 'Área de serviço']",1.700,
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Esperanto, 1 - Ilha do Leite, Recife - PE",55,1,2,1,"['Mobiliado', 'Elevador', 'Ar-condicionado', 'Salão de festas']",2.100,
Apartamento com  Quarto à Venda/Aluguel 35m²,"Rua Jorge Couceiro da Costa Eiras, 59 - Boa Viagem, Recife - PE",35,1,1,1,"['Piscina', 'Mobiliado', 'Elevador', 'Condomínio fechado', 'Salão de festas']",1.600,
"Apartamento com 2 Quartos para Aluguel, 95m²","Rua Leonor Soares Pessoa - Imbiribeira, Recife - PE",95,2,2,2,,2.500,
"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Francisco da Cunha, 1330 - Boa Viagem, Recife - PE",58,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.400,
"Apartamento com 3 Quartos para Aluguel, 97m²","Rua Barão de Souza Leão - Boa Viagem, Recife - PE",97,1,3,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",1.700,"
                      R$ 607
                  "
"Apartamento com 3 Quartos para Aluguel, 71m²","Avenida Tempo Feliz - Sancho, Recife - PE",71,1,3,--,"['Condomínio fechado', 'Cozinha', 'Área de serviço']",500,"
                      R$ 30
                  "
Casa com 5 Quartos para Venda/Aluguel 360m²,"Rua Marques Amorim, 71 - Boa Vista, Recife - PE",360,3,5,6,"['Cozinha', 'Área de serviço', 'Depósito']",6.000,
"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Engenheiro Vasconcelos Bittencourt, 149 - Várzea, Recife - PE",64,2,2,1,"['Varanda', 'Cozinha', 'Área de serviço', 'Interfone']",850,"
                      R$ 287
                  "
"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Arnoldo Magalhães, 790 - Casa Amarela, Recife - PE",52,1,2,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Interfone', 'Sistema de alarme']",2.300,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Doutor Pedro de Mello Cahu, 201 - Boa Viagem, Recife - PE",35,1,1,1,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Condomínio fechado']",1.438,"
                      R$ 370
                  "
"Apartamento com 3 Quartos para Aluguel, 108m²","Avenida Fernando Simões Barbosa - Boa Viagem, Recife - PE",108,1,3,1,"['Varanda', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",2.500,"
                      R$ 700
                  "
"Apartamento com 2 Quartos para Aluguel, 90m²","Rua Deputado Cunha Rabelo, 219 - Várzea, Recife - PE",90,1,2,1,['Cozinha'],1.650,
"Apartamento com 2 Quartos para Aluguel, 105m²","Rua Doutor Fernando Allain, 159 - Espinheiro, Recife - PE",105,2,2,2,"['Elevador', 'Condomínio fechado', 'Playground', 'Salão de festas', 'Aceita animais']",1.110,"
                      R$ 550
                  "
"Apartamento com 3 Quartos para Aluguel, 86m²","Estrada do Caiara - Iputinga, Recife - PE",86,2,3,1,"['Varanda', 'Ar-condicionado', 'Área de serviço']",950,"
                      R$ 80
                  "
"Casa com 5 Quartos para Aluguel, 380m²","Rua Buenos Aires, 144 - Espinheiro, Recife - PE",380,6,5,8,"['Churrasqueira', 'Jardim', 'Área de serviço']",10.000,
"Apartamento com 3 Quartos para Aluguel, 110m²","Rua Tito Rosas - Jaqueira, Recife - PE",110,3,3,1,,2.400,
"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Professora Anunciada da Rocha Melo, 116 - Madalena, Recife - PE",75,2,2,1,"['Piscina', 'Elevador', 'Varanda', 'Condomínio fechado', 'Salão de festas']",1.520,"
                      R$ 650
                  "
"Apartamento com 3 Quartos para Aluguel, 115m²","Avenida Flor de Santana, 1 - Parnamirim, Recife - PE",115,2,3,2,"['Piscina', 'Ar-condicionado', 'Condomínio fechado', 'Playground', 'Salão de festas']",3.800,
Apartamento com 3 Quartos à Venda/Aluguel 108m²,"Avenida Engenheiro Domingos Ferreira, 3309 - Boa Viagem, Recife - PE",108,3,3,2,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Playground']",3.880,
Apartamento com  Quarto para Venda/Aluguel 52m²,"Rua Manuel de Carvalho, 517 - Aflitos, Recife - PE",52,2,1,1,"['Piscina', 'Elevador', 'Interfone', 'Sistema de alarme']",2.200,
Apartamento com 3 Quartos para Venda/Aluguel 74m²,"Rua Coronel Anízio Rodrigues Coelho - Boa Viagem, Recife - PE",74,4,3,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Cozinha']",2.500,
"Apartamento com  Quarto para Aluguel, 42m²","Rua Estado de Israel - Ilha do Leite, Recife - PE",42,1,1,1,"['Piscina', 'Varanda', 'Academia', 'Ar-condicionado', 'Salão de festas']",1.800,
"Casa com 3 Quartos para Aluguel, 450m²","Rua Condado - Parnamirim, Recife - PE",450,1,3,2,"['Garagem', 'Quintal', 'Cozinha', 'Área de serviço']",6.000,
"Apartamento com 4 Quartos para Aluguel, 223m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",223,1,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Ar-condicionado']",9.750,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Coronel Anízio Rodrigues Coelho, 256 - Boa Viagem, Recife - PE",35,1,1,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Interfone']",2.000,
"Apartamento com  Quarto para Aluguel, 36m²","Rua Real da Torre, 337 - Madalena, Recife - PE",36,1,1,1,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Segurança 24h']",1.100,"
                      R$ 700
                  "
"Apartamento com 4 Quartos para Aluguel, 215m²","Avenida Dezessete de Agosto, 742 - Casa Forte, Recife - PE",215,4,4,3,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Condomínio fechado']",6.534,"
                      R$ 1.450
                  "
"Apartamento com 4 Quartos para Aluguel, 455m²","Avenida Boa Viagem, 3672 - Boa Viagem, Recife - PE",455,1,4,4,"['Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira', 'Segurança 24h']",10.500,"
                      R$ 2.300
                  "
"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Cônego Lira - Imbiribeira, Recife - PE",64,2,2,1,,1.700,"
                      R$ 600
                  "
"Apartamento com  Quarto para Aluguel, 40m²","Avenida Conde da Boa Vista, 250 - Boa Vista, Recife - PE",40,1,1,--,"['Elevador', 'Cozinha', 'Área de serviço']",748,"
                      R$ 152
                  "
"Apartamento com  Quarto para Aluguel, 40m²","Rua Professor Ruy Baptista, 138 - Boa Viagem, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Garagem']",1.600,
"Apartamento com 3 Quartos para Aluguel, 99m²","Avenida Flor de Santana, 317 - Parnamirim, Recife - PE",99,3,3,2,"['Elevador', 'Segurança 24h', 'Gerador elétrico', 'Interfone', 'Sistema de alarme']",3.382,
"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Maraial, 26 - Morro da Conceição, Recife - PE",75,1,3,--,"['Cozinha', 'Área de serviço']",950,
"Apartamento com  Quarto para Aluguel, 41m²","Avenida Beira Rio - Madalena, Recife - PE",41,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.600,
"Apartamento com  Quarto para Aluguel, 40m²","Avenida Fernando Simões Barbosa, 266 - Boa Viagem, Recife - PE",40,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Garagem']",1.500,
"Apartamento com 2 Quartos para Aluguel, 52m²","Avenida Conselheiro Aguiar - Boa Viagem, Recife - PE",52,2,2,1,"['Piscina', 'Varanda', 'Academia', 'Ar-condicionado', 'Churrasqueira']",2.875,
"Apartamento com 2 Quartos para Aluguel, 58m²","Avenida Boa Viagem, 2209 - Boa Viagem, Recife - PE",58,1,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Churrasqueira', 'Cozinha']",4.200,
"Apartamento com 2 Quartos para Aluguel, 64m²","Rua Visconde de Itaparica - Torre, Recife - PE",64,1,2,1,"['Elevador', 'Churrasqueira', 'Condomínio fechado', 'Cozinha', 'Área de serviço']",1.100,"
                      R$ 350
                  "
"Apartamento com 2 Quartos para Aluguel, 110m²","Rua Jorge Couceiro da Costa Eiras - Boa Viagem, Recife - PE",110,1,2,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",1.000,"
                      R$ 680
                  "
"Apartamento com  Quarto para Aluguel, 10m²","Avenida Beira Rio - Madalena, Recife - PE",10,1,1,1,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Playground']",2.500,
"Apartamento com 2 Quartos para Aluguel, 70m²","Pina, Recife - PE",70,2,2,1,,2.500,
"Casa com 3 Quartos para Aluguel, 90m²","Rua Diniz Barreto - Prado, Recife - PE",90,1,3,--,"['Cozinha', 'Área de serviço']",1.100,
Apartamento com 4 Quartos à Venda/Aluguel 198m²,"Rua Jorge de Albuquerque, 1 - Poço, Recife - PE",198,5,4,3,"['Piscina', 'Elevador', 'Academia', 'Playground', 'Salão de festas']",7.000,
"Apartamento com  Quarto para Aluguel, 40m²","Rua do Futuro, 595 - Graças, Recife - PE",40,1,1,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Condomínio fechado', 'Salão de festas']",1.050,"
                      R$ 650
                  "
"Apartamento com  Quarto para Aluguel, 31m²","Rua Amélia, 621 - Graças, Recife - PE",31,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Cozinha']",1.900,
Apartamento com  Quarto para Venda/Aluguel 41m²,"Rua Capitão Rui Lucena, 71 - Boa Vista, Recife - PE",41,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",2.300,
"Apartamento com 3 Quartos para Aluguel, 120m²","Rua das Graças - Graças, Recife - PE",120,1,3,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone', 'Sistema de alarme']",1.400,"
                      R$ 898
                  "
"Apartamento com 3 Quartos para Aluguel, 10m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",10,1,3,1,"['Elevador', 'Varanda', 'Cozinha', 'Área de serviço', 'Conexão à internet']",3.000,
