title,address,area,bathrooms,bedrooms,parking_spots,extra_contents,rent,fee
"Apartamento com  Quarto para Aluguel, 41m²","Rua Nestor Silva, 0 - Santana, Recife - PE",41,1,1,1,,2.000,
"Apartamento com 3 Quartos para Aluguel, 123m²","Rua Carlos Pereira Falcão, 500 - Boa Viagem, Recife - PE",123,1,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.500,"
                      R$ 805
                  "
"Apartamento com 4 Quartos para Aluguel, 175m²","Rua Maria Carolina - Boa Viagem, Recife - PE",175,3,4,2,"['Elevador', 'Varanda', 'Ar-condicionado', 'Jardim', 'Área de serviço']",5.800,
"Apartamento com 3 Quartos para Aluguel, 65m²","Rua Dom Manoel da Costa, 305 - Madalena, Recife - PE",65,2,3,1,"['Piscina', 'Elevador', 'Cozinha', 'Área de serviço', 'Interfone']",2.100,
"Apartamento com 4 Quartos para Aluguel, 200m²","Boa Viagem, Recife - PE",200,5,4,4,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",15.000,
"Apartamento com  Quarto para Aluguel, 33m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",33,1,1,1,"['Piscina', 'Elevador', 'Varanda', 'Ar-condicionado', 'Churrasqueira']",1.600,
"Apartamento com 4 Quartos para Aluguel, 10m²","Rua Barão de Itamaracá, 160 - Espinheiro, Recife - PE",10,1,4,2,"['Varanda', 'Ar-condicionado', 'Condomínio fechado', 'Cozinha', 'Área de serviço']",2.000,"
                      R$ 2.320
                  "
"Apartamento com 2 Quartos para Aluguel, 62m²","Pina, Recife - PE",62,2,2,1,,2.600,
"Apartamento com  Quarto para Aluguel, 42m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",42,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.800,
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Major Armando de Souza Melo, 325 - Boa Viagem, Recife - PE",100,1,3,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",1.200,"
                      R$ 700
                  "
"Apartamento com 4 Quartos para Aluguel, 198m²","Rua dos Navegantes, 0 - Boa Viagem, Recife - PE",198,5,4,2,,5.300,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Doutor Correia da Silva, 64 - Várzea, Recife - PE",50,1,2,1,"['Playground', 'Cozinha', 'Área de serviço']",900,
"Apartamento com 4 Quartos para Aluguel, 220m²","Rua dos Navegantes, 741 - Boa Viagem, Recife - PE",220,1,4,2,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",3.800,"
                      R$ 1.000
                  "
"Apartamento com  Quarto para Aluguel, 33m²","Avenida República do Líbano - Pina, Recife - PE",33,1,1,1,"['Academia', 'Segurança 24h']",2.000,
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua Bartolomeu de Gusmão, 186 - Madalena, Recife - PE",54,1,2,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Cozinha', 'Área de serviço']",1.200,"
                      R$ 550
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Sant'Anna, 74 - Casa Forte, Recife - PE",50,2,2,2,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.500,
"Apartamento com 3 Quartos para Aluguel, 135m²","Pina, Recife - PE",135,3,3,2,,4.000,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Davino Pontual, 182 - Torre, Recife - PE",50,1,2,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",1.200,"
                      R$ 500
                  "
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Mamanguape, 590 - Boa Viagem, Recife - PE",100,1,3,1,"['Cozinha', 'Área de serviço', 'Interfone']",1.400,"
                      R$ 550
                  "
"Apartamento com 2 Quartos para Aluguel, 43m²","Rua Engenheiro Oscar Ferreira, 329 - Casa Amarela, Recife - PE",43,1,2,1,"['Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira', 'Segurança 24h']",1.800,
Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Rua Sant'Anna, 74 - Casa Forte, Recife - PE",50,2,2,2,"['Academia', 'Condomínio fechado', 'Segurança 24h', 'Gerador elétrico']",2.500,
"Apartamento com 3 Quartos para Aluguel, 112m²","Rua Olavo Bilac, 57 - Boa Viagem, Recife - PE",112,3,3,2,"['Varanda', 'Condomínio fechado', 'Cozinha']",2.128,"
                      R$ 270
                  "
"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Sant'Anna - Santana, Recife - PE",57,1,2,2,,2.300,
Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Rua Sant'Anna, 74 - Casa Forte, Recife - PE",50,2,2,2,"['Academia', 'Condomínio fechado', 'Segurança 24h', 'Gerador elétrico']",2.500,
"Apartamento com 3 Quartos para Aluguel, 112m²","Rua Olavo Bilac, 57 - Boa Viagem, Recife - PE",112,3,3,2,"['Varanda', 'Condomínio fechado', 'Cozinha']",2.128,"
                      R$ 270
                  "
"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Sant'Anna - Santana, Recife - PE",57,1,2,2,,2.300,
"Apartamento com 3 Quartos para Aluguel, 112m²","Rua Marquês de Valença, 125 - Boa Viagem, Recife - PE",112,2,3,2,,2.820,"
                      R$ 580
                  "
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Real da Torre, 1433 - Madalena, Recife - PE",50,1,2,1,"['Piscina', 'Elevador', 'Segurança 24h', 'Cozinha', 'Espaço gourmet']",2.000,
"Apartamento com 2 Quartos para Aluguel, 72m²","Avenida José Américo de Almeida, 301 - Macaxeira, Recife - PE",72,2,2,1,"['Playground', 'Salão de festas', 'Cozinha', 'Área de serviço', 'Quadra poliesportiva']",1.200,"
                      R$ 210
                  "
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Amaraji, 80 - Santana, Recife - PE",100,1,3,3,"['Piscina', 'Elevador', 'Varanda', 'Churrasqueira', 'Playground']",3.200,
"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Ricardo Salazar, 336 - Prado, Recife - PE",90,2,3,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Cozinha', 'Área de serviço']",1.750,
"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Dona Virtuosa de Lucena - Beberibe, Recife - PE",60,1,2,--,['Área de serviço'],650,"
                      R$ 50
                  "
"Apartamento com  Quarto para Aluguel, 36m²","Rua do Cupim - Graças, Recife - PE",36,1,1,--,['Segurança 24h'],1.900,
"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Barão de Souza Leão, 514 - Boa Viagem, Recife - PE",80,1,2,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 580
                  "
Apartamento com 3 Quartos para Venda/Aluguel 283m²,"Rua Jean Mermoz, 60 - Boa Viagem, Recife - PE",283,3,3,2,"['Elevador', 'Varanda', 'Cozinha', 'Área de serviço', 'Vista para o mar']",5.000,
"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Conde D'Eu, 64 - Santo Amaro, Recife - PE",75,1,2,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Vigia']",1.300,"
                      R$ 520
                  "
"Apartamento com  Quarto para Aluguel, 30m²","Rua Sá e Souza, 0 - Boa Viagem, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.600,
"Apartamento com  Quarto para Aluguel, 50m²","Avenida Engenheiro Domingos Ferreira, 2842 - Boa Viagem, Recife - PE",50,1,1,1,"['Piscina', 'Elevador', 'Academia', 'Varanda gourmet', 'Condomínio fechado']",2.500,
"Apartamento com 2 Quartos para Aluguel, 80m²","Avenida Engenheiro Domingos Ferreira, 1901 - Boa Viagem, Recife - PE",80,1,2,1,"['Cozinha', 'Área de serviço']",1.000,"
                      R$ 570
                  "
"Apartamento com 5 Quartos para Aluguel, 350m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",350,7,5,4,"['Elevador', 'Varanda', 'Condomínio fechado', 'Salão de festas', 'Aceita animais']",7.500,"
                      R$ 3.000
                  "
"Apartamento com  Quarto para Aluguel, 45m²","Avenida Dezessete de Agosto, 2202 - Casa Forte, Recife - PE",45,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",2.299,
"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Xavier Marques - Graças, Recife - PE",45,1,2,--,['Segurança 24h'],1.900,
"Apartamento com 4 Quartos para Aluguel, 196m²","Rua Félix de Brito Melo, 346 - Boa Viagem, Recife - PE",196,4,4,2,"['Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira', 'Interfone']",4.500,
"Apartamento com 3 Quartos para Aluguel, 72m²","Rua Edson Álvares, 175 - Casa Forte, Recife - PE",72,2,3,1,,2.600,
"Apartamento com 4 Quartos para Aluguel, 185m²","Boa Viagem, Recife - PE",185,4,4,3,,12.000,
"Apartamento com 2 Quartos para Aluguel, 54m²","Rua Hoel Sette - Jaqueira, Recife - PE",54,2,2,1,['Próximo a shopping'],5.500,
Apartamento com 2 Quartos para Venda/Aluguel 78m²,"Rua Marquês de Abrantes, 805 - Campo Grande, Recife - PE",78,2,2,1,"['Elevador', 'Cozinha', 'Área de serviço', 'Interfone']",1.400,
"Apartamento com 3 Quartos para Aluguel, 90m²","Boa Viagem, Recife - PE",90,3,3,2,"['Mobiliado', 'Elevador', 'Ar-condicionado', 'Condomínio fechado']",5.250,
"Apartamento com 4 Quartos para Aluguel, 143m²","Rua do Espinheiro, 390 - Graças, Recife - PE",143,3,4,2,"['Piscina', 'Elevador', 'Condomínio fechado', 'Playground', 'Salão de festas']",4.200,
"Apartamento com  Quarto para Aluguel, 35m²","Estrada do Encanamento - Casa Forte, Recife - PE",35,1,1,1,"['Mobiliado', 'Segurança 24h']",1.950,
"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Amália Bernardino de Sousa, 454 - Boa Viagem, Recife - PE",70,2,2,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Cozinha', 'Interfone']",1.550,"
                      R$ 450
                  "
"Apartamento com  Quarto para Aluguel, 42m²","Rua Aviador Severiano Lins, 333 - Boa Viagem, Recife - PE",42,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.800,
"Apartamento com 2 Quartos para Aluguel, 63m²","Rua Rodrigues Ferreira - Várzea, Recife - PE",63,2,2,1,"['Cozinha', 'Área de serviço']",940,"
                      R$ 260
                  "
"Apartamento com 4 Quartos para Aluguel, 180m²","Rua Visconde de Jequitinhonha, 275 - Boa Viagem, Recife - PE",180,5,4,2,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Condomínio fechado']",5.200,
"Apartamento com 3 Quartos para Aluguel, 10m²","Ilha do Retiro, Recife - PE",10,2,3,2,"['Garagem', 'Cozinha', 'Área de serviço']",2.000,
"Apartamento com 4 Quartos para Aluguel, 220m²","Avenida Boa Viagem - Boa Viagem, Recife - PE",220,5,4,3,,10.000,
"Apartamento com 2 Quartos para Aluguel, 58m²","Fundão, Recife - PE",58,1,2,1,"['Playground', 'Salão de festas', 'Interfone', 'Vigia']",1.200,"
                      R$ 315
                  "
"Apartamento com  Quarto para Aluguel, 30m²","Rua Alfredo de Medeiros, 0 - Espinheiro, Recife - PE",30,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.000,
"Apartamento com 2 Quartos para Aluguel, 52m²","Boa Viagem, Recife - PE",52,1,2,1,,2.800,
"Apartamento com 3 Quartos para Aluguel, 86m²","Campo Grande, Recife - PE",86,1,3,1,"['Elevador', 'Varanda', 'Ar-condicionado', 'Salão de festas', 'Cozinha']",2.000,
Apartamento com 2 Quartos para Venda/Aluguel 50m²,"Rua Sant'Anna, 74 - Casa Forte, Recife - PE",50,2,2,2,"['Piscina', 'Academia', 'Condomínio fechado', 'Segurança 24h', 'Cozinha']",2.300,
"Apartamento com 4 Quartos para Aluguel, 250m²","Boa Viagem, Recife - PE",250,4,4,2,,8.000,
"Apartamento com 3 Quartos para Aluguel, 118m²","Rua Joaquim Nabuco, 483 - Derby, Recife - PE",118,1,3,1,"['Cozinha', 'Área de serviço', 'Interfone']",1.000,"
                      R$ 1.094
                  "
"Apartamento com 2 Quartos para Aluguel, 68m²","Rua dos Navegantes, 1322 - Boa Viagem, Recife - PE",68,2,2,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Varanda gourmet']",2.700,
Apartamento com 4 Quartos para Venda/Aluguel 227m²,"Avenida Beira Rio - Ilha do Retiro, Recife - PE",227,3,4,2,,4.800,
"Apartamento com  Quarto para Aluguel, 55m²","Rua Maria Carolina, 661 - Pina, Recife - PE",55,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Academia', 'Ar-condicionado']",2.800,
"Apartamento com 3 Quartos para Aluguel, 73m²","Rua da Angustura - Aflitos, Recife - PE",73,1,3,1,['Segurança 24h'],2.300,
"Apartamento com 2 Quartos para Aluguel, 56m²","Rua Dom Pedro Henrique, 248 - Boa Vista, Recife - PE",56,2,2,1,,2.000,
"Apartamento com  Quarto para Aluguel, 35m²","Rua Professor Eduardo Wanderley Filho, 242 - Boa Viagem, Recife - PE",35,1,1,1,"['Segurança 24h', 'Cozinha', 'Interfone']",1.100,"
                      R$ 420
                  "
"Apartamento com 3 Quartos para Aluguel, 140m²","Boa Viagem, Recife - PE",140,3,3,1,"['Garagem', 'Segurança 24h', 'Cozinha', 'Jardim', 'Área de serviço']",2.800,
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua Visconde de Jequitinhonha, 2938 - Boa Viagem, Recife - PE",80,1,3,1,"['Segurança 24h', 'Cozinha', 'Área de serviço', 'Gerador elétrico', 'Interfone']",1.200,"
                      R$ 880
                  "
"Apartamento com 3 Quartos para Aluguel, 60m²","Rua Larga do Feitosa, 258 - Encruzilhada, Recife - PE",60,1,3,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Ar-condicionado']",2.200,
"Apartamento com 3 Quartos para Aluguel, 74m²","Estrada do Encanamento, 1752 - Casa Forte, Recife - PE",74,2,3,1,"['Piscina', 'Elevador', 'Área de serviço', 'Quadra poliesportiva', 'Sistema de alarme']",2.400,
"Apartamento com 3 Quartos para Aluguel, 106m²","Avenida Conselheiro Rosa e Silva, 1616 - Jaqueira, Recife - PE",106,3,3,2,['Condomínio fechado'],1.800,"
                      R$ 950
                  "
"Apartamento com 3 Quartos para Aluguel, 70m²","Boa Viagem, Recife - PE",70,2,3,--,,1.600,
"Apartamento com 2 Quartos para Aluguel, 40m²","Avenida Desembargador José Neves - Boa Viagem, Recife - PE",40,1,2,--,"['Varanda', 'Condomínio fechado', 'Área de serviço']",990,
"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Doutor Correia da Silva, 64 - Várzea, Recife - PE",50,1,2,1,"['Playground', 'Cozinha', 'Área de serviço']",900,
"Apartamento com  Quarto para Aluguel, 31m²","Rua Amélia - Graças, Recife - PE",31,1,1,1,,2.100,
"Apartamento com 2 Quartos para Aluguel, 50m²","Casa Forte, Recife - PE",50,2,2,2,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Playground']",2.300,
"Apartamento com 3 Quartos para Aluguel, 100m²","Estrada do Arraial, 3720 - Casa Forte, Recife - PE",100,3,3,2,"['Mobiliado', 'Piscina', 'Elevador', 'Varanda', 'Ar-condicionado']",3.650,
Apartamento com 3 Quartos para Venda/Aluguel 81m²,"Avenida Dezessete de Agosto, 2666 - Monteiro, Recife - PE",81,3,3,2,"['Segurança 24h', 'Gerador elétrico']",2.270,"
                      R$ 680
                  "
"Apartamento com  Quarto para Aluguel, 44m²","Boa Viagem, Jaboatão dos Guararapes - PE",44,1,1,1,"['Piscina', 'Área de serviço', 'Varanda', 'Jardim', 'Ar-condicionado']",2.900,
"Apartamento com 4 Quartos para Aluguel, 150m²","Avenida Boa Viagem, 5820 - Boa Viagem, Recife - PE",150,4,4,3,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Varanda gourmet']",7.000,
Apartamento com 4 Quartos para Venda/Aluguel 200m²,"Avenida Dezessete de Agosto, 1070 - Casa Forte, Recife - PE",200,5,4,3,"['Piscina', 'Elevador', 'Segurança 24h', 'Cozinha', 'Área de serviço']",6.000,
"Apartamento com 4 Quartos para Aluguel, 200m²","Casa Forte, Recife - PE",200,4,4,3,,8.666,
"Apartamento com 2 Quartos para Aluguel, 70m²","Avenida Hélio Falcão, 176 - Boa Viagem, Recife - PE",70,1,2,1,"['Cozinha', 'Área de serviço', 'Interfone', 'Sistema de alarme']",1.500,"
                      R$ 450
                  "
"Apartamento com 2 Quartos para Aluguel, 74m²","Rua Antônio Valdevino Costa, 280 - Cordeiro, Recife - PE",74,2,2,--,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",1.650,
"Apartamento com 3 Quartos para Aluguel, 110m²","Rua Carlos Pereira Falcão - Boa Viagem, Recife - PE",110,2,3,2,['Segurança 24h'],3.000,
"Apartamento com 3 Quartos para Aluguel, 100m²","Rua Baltazar Passos, 260 - Boa Viagem, Recife - PE",100,2,3,2,"['Piscina', 'Elevador', 'Academia', 'Churrasqueira', 'Playground']",2.450,"
                      R$ 800
                  "
"Apartamento com 3 Quartos para Aluguel, 118m²","Rua Monsenhor Ambrosino Leite, 60 - Graças, Recife - PE",118,1,3,2,"['Piscina', 'Elevador', 'Varanda', 'Playground', 'Salão de festas']",2.600,"
                      R$ 930
                  "
"Apartamento com 2 Quartos para Aluguel, 10m²","Rua Doutor Correia da Silva, 64 - Várzea, Recife - PE",10,1,2,1,"['Playground', 'Cozinha', 'Área de serviço']",900,
Apartamento com 3 Quartos para Venda/Aluguel 95m²,"Avenida Conde da Boa Vista - Soledade, Recife - PE",95,3,3,1,,2.300,
"Apartamento com  Quarto para Aluguel, 40m²","Rua Minas Gerais, 117 - Ilha do Leite, Recife - PE",40,1,1,--,['Mobiliado'],1.000,"
                      R$ 200
                  "
"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Maria José de Morais Bezerra, 70 - Arruda, Recife - PE",52,1,2,1,"['Piscina', 'Condomínio fechado', 'Salão de festas']",1.200,
"Apartamento com 2 Quartos para Aluguel, 75m²","Avenida João de Barros, 633 - Boa Vista, Recife - PE",75,1,2,1,"['Elevador', 'Playground', 'Salão de festas', 'Cozinha', 'Jardim']",1.060,"
                      R$ 425
                  "
"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Maria José de Morais Bezerra, 70 - Arruda, Recife - PE",52,1,2,1,"['Piscina', 'Condomínio fechado', 'Salão de festas']",1.200,
"Apartamento com 2 Quartos para Aluguel, 75m²","Avenida João de Barros, 633 - Boa Vista, Recife - PE",75,1,2,1,"['Elevador', 'Playground', 'Salão de festas', 'Cozinha', 'Jardim']",1.060,"
                      R$ 425
                  "
"Apartamento com 2 Quartos para Aluguel, 68m²","Avenida Doutor José Rufino, 2984 - Tejipió, Recife - PE",68,2,2,1,,1.600,
"Apartamento com 3 Quartos para Aluguel, 80m²","Rua José de Holanda, 580 - Torre, Recife - PE",80,2,3,1,"['Piscina', 'Elevador', 'Churrasqueira', 'Condomínio fechado', 'Playground']",2.200,
"Apartamento com  Quarto para Aluguel, 10m²","Estrada do Encanamento, 1048 - Casa Forte, Recife - PE",10,1,1,1,"['Mobiliado', 'Piscina', 'Elevador', 'Ar-condicionado', 'Churrasqueira']",1.900,
Apartamento com 2 Quartos para Venda/Aluguel 75m²,"Rua Faustino Porto, 200 - Boa Viagem, Recife - PE",75,1,2,1,"['Segurança 24h', 'Cozinha', 'Área de serviço']",1.150,"
                      R$ 450
                  "
"Apartamento com 4 Quartos para Aluguel, 200m²","Casa Forte, Recife - PE",200,6,4,3,"['Piscina', 'Churrasqueira', 'Playground', 'Salão de festas', 'Quadra poliesportiva']",6.500,"
                      R$ 1.450
                  "
"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Francisco da Cunha - Boa Viagem, Recife - PE",55,1,2,1,"['Mobiliado', 'Piscina', 'Varanda', 'Ar-condicionado', 'Condomínio fechado']",2.800,
"Apartamento com 4 Quartos para Aluguel, 226m²","Avenida Boa Viagem, 4530 - Boa Viagem, Recife - PE",226,5,4,2,"['Piscina', 'Elevador', 'Academia', 'Varanda gourmet', 'Condomínio fechado']",8.500,
"Apartamento com  Quarto para Aluguel, 30m²","Rua Professor José Brandão, 377 - Boa Viagem, Recife - PE",30,1,1,1,"['Mobiliado', 'Ar-condicionado', 'Segurança 24h', 'Cozinha', 'Área de serviço']",1.150,"
                      R$ 405
                  "
"Apartamento com 4 Quartos para Aluguel, 207m²","Rua do Futuro, 1200 - Jaqueira, Recife - PE",207,5,4,3,"['Piscina', 'Elevador', 'Academia', 'Ar-condicionado', 'Churrasqueira']",7.500,"
                      R$ 1.500
                  "
"Apartamento com 3 Quartos para Aluguel, 80m²","Boa Viagem, Recife - PE",80,2,3,1,"['Piscina', 'Elevador', 'Varanda', 'Garagem', 'Churrasqueira']",2.700,
"Apartamento com 3 Quartos para Aluguel, 60m²","Rua Dona Julieta, 360 - Encruzilhada, Recife - PE",60,2,3,1,"['Piscina', 'Elevador', 'Varanda', 'Academia', 'Churrasqueira']",1.750,"
                      R$ 495
                  "
