property_type,area,bathrooms,bedrooms,parking_spots,neighborhood,rent,more_than_1_floor,furnished,barbecue_grill,kitchen,pool,beach_distance,latitude,longitude
apartment,65,2,2,1,Boa Viagem,2100,0,0,1,0,1,0.7952502806343071,-8.1329662,-34.9079636
apartment,69,2,2,1,Espinheiro,1700,0,0,0,0,1,2.4156431514139634,-8.0402276,-34.8889527
apartment,53,1,2,1,Boa Viagem,2600,0,0,0,0,0,0.6383989926404443,-8.1112125,-34.8959199
apartment,55,1,2,1,Pina,3850,0,1,0,0,1,0.6590920908940096,-8.0974476,-34.8898222
apartment,170,2,4,3,Boa Viagem,5800,0,0,0,0,0,0.11866668019450934,-8.108476,-34.8895188
apartment,115,3,3,2,Boa Viagem,3559,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,50,1,2,2,Casa Forte,2100,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,50,2,2,2,Casa Forte,2300,0,0,0,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,120,2,3,2,Encruzilhada,1200,0,0,0,0,0,2.8157163010960393,-8.0359396,-34.8922734
apartment,57,3,2,1,Boa Viagem,3800,0,0,0,0,1,0.11944172317951068,-8.1402909,-34.9038613
apartment,87,3,3,2,Madalena,3000,0,0,0,0,1,4.680627819661518,-8.0508853,-34.9082074
apartment,164,5,4,2,Boa Viagem,5500,0,0,0,0,1,0.3028261791733712,-8.1439185,-34.9074365
apartment,64,2,2,1,Cordeiro,1150,0,0,0,1,0,6.5289645965988985,-8.0521474,-34.9287449
apartment,100,1,3,2,Madalena,2700,0,0,0,0,1,4.218945514217477,-8.0547783,-34.9052173
apartment,33,1,1,1,Espinheiro,2000,0,1,1,0,1,2.5856434869896847,-8.0414796,-34.8904546
apartment,55,1,2,1,Pina,3700,0,0,1,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,10,1,1,1,Boa Vista,2200,0,0,0,1,1,2.3437239625230526,-8.0617501,-34.8872674
apartment,60,2,3,1,Tamarineira,2001,0,0,1,0,1,4.425128277857523,-8.02788965,-34.90534512241111
apartment,75,3,2,1,Boa Viagem,2700,0,0,0,0,0,0.5218755620949955,-8.1141376,-34.8968602
apartment,44,1,2,1,Parnamirim,3498,0,1,1,0,1,4.825364680755902,-8.0338866,-34.910396
apartment,35,1,1,1,Boa Viagem,1900,0,0,1,0,1,0.5964610273772194,-8.1169757,-34.8991645
apartment,78,1,2,1,Boa Viagem,1504,0,0,0,1,0,1.0800145534751247,-8.1258367,-34.90772
apartment,298,5,4,4,Espinheiro,6100,0,0,1,0,1,2.828012049452671,-8.045166,-34.8921937
apartment,151,5,4,3,Casa Forte,5000,0,0,0,0,1,5.984225635146894,-8.0316933,-34.9206995
apartment,38,1,1,1,Boa Viagem,1900,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,75,3,3,1,Torre,2320,0,0,1,0,1,4.656543448921881,-8.0447928,-34.9090221
apartment,30,1,1,1,Boa Viagem,1800,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,98,3,3,2,Boa Viagem,3729,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,10,1,2,1,Boa Viagem,1620,0,0,0,0,0,1.2965995169490414,-8.1370428,-34.914035
apartment,45,1,1,1,Boa Viagem,2200,0,1,0,0,1,0.0938971282652827,-8.1199395,-34.8957061
apartment,50,1,2,1,Torre,1700,0,0,0,1,0,4.626841628228466,-8.047381,-34.908379
apartment,65,1,2,1,Torre,1800,0,0,1,0,1,4.459669787948076,-8.0459628,-34.9070714
apartment,52,2,2,1,Boa Viagem,2400,0,0,0,0,1,1.2011400607454108,-8.1218871,-34.9073848
apartment,150,3,3,2,Boa Viagem,7350,0,1,1,0,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,60,2,2,1,Pina,2500,0,0,0,0,1,0.9871099227246227,-8.0868628,-34.8897746
apartment,225,5,4,3,Boa Viagem,7600,0,0,1,0,0,0.11944172317951068,-8.1402909,-34.9038613
apartment,50,2,2,1,Tamarineira,1868,0,0,0,1,1,4.712066950527484,-8.0274886,-34.9079446
apartment,75,3,3,1,Encruzilhada,2800,0,0,1,0,1,3.0608333136318544,-8.0367258,-34.8946215
apartment,120,2,3,2,Boa Viagem,6000,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,110,2,3,1,Jaqueira,2500,0,0,0,0,0,4.002871144557614,-8.0367434,-34.9032101
apartment,57,2,2,1,Engenho do Meio,1474,0,0,1,0,1,7.501613725464031,-8.0521122,-34.938576
apartment,164,4,3,2,Boa Viagem,4500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,58,2,2,1,Casa Forte,2800,0,0,0,0,0,5.597965440904693,-8.0309812,-34.9170309
apartment,32,1,1,1,Rosarinho,1900,0,0,1,0,1,3.3378997036049083,-8.0340223,-34.8967448
apartment,90,2,2,1,Pina,2300,0,1,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,60,1,2,1,Iputinga,1000,0,0,0,0,0,7.4939619710584555,-8.0468657,-34.935822
apartment,220,4,4,2,Boa Viagem,5500,0,0,0,0,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,115,4,3,0,Boa Viagem,3659,0,0,1,0,1,0.565985637097278,-8.123483,-34.9018221
apartment,45,2,2,1,Boa Viagem,2800,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,86,1,3,2,Boa Viagem,3500,0,0,0,0,1,0.7224935013429514,-8.1104844,-34.8964539
apartment,76,1,2,1,Boa Viagem,2500,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,230,6,4,3,Boa Viagem,8500,0,0,1,0,1,0.03556293003491034,-8.1283958,-34.8984008
apartment,30,1,1,1,Casa Forte,1432,0,0,0,0,1,5.597965440904693,-8.0309812,-34.9170309
apartment,55,1,2,1,Boa Viagem,2300,0,0,1,0,1,0.9482280701554386,-8.1398084,-34.9117368
apartment,28,1,1,0,Boa Viagem,1900,0,1,0,0,1,0.3099828355964977,-8.1174236,-34.896487
apartment,30,1,1,1,Boa Viagem,1599,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,71,2,3,1,Boa Viagem,3200,0,0,0,0,0,1.0515493927636685,-8.1270868,-34.9079663
apartment,65,2,2,1,Madalena,2000,0,0,0,0,1,4.492868253764173,-8.04963965,-34.906726912329475
apartment,94,3,3,2,Boa Viagem,4184,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,46,1,1,1,Boa Viagem,800,0,0,0,0,0,0.3009391716145918,-8.1317178,-34.9025427
apartment,33,1,1,1,Ilha do Leite,2000,0,1,0,0,1,2.629756521425986,-8.0637762,-34.8939407
apartment,50,1,2,1,Várzea,960,0,0,0,0,0,9.253541143189532,-8.0426153,-34.9516279
apartment,100,1,3,1,Boa Viagem,1950,0,0,0,1,0,0.7471267719528638,-8.1146828,-34.8994422
apartment,78,2,3,2,Espinheiro,3062,0,0,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,75,1,2,1,Boa Viagem,1600,0,0,0,1,0,1.143579072026953,-8.1268777,-34.9087926
apartment,201,4,4,3,Pina,9500,0,0,0,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,198,1,4,2,Parnamirim,7405,0,0,0,1,1,4.825364680755902,-8.0338866,-34.910396
apartment,75,2,2,1,Rosarinho,2100,0,0,0,0,0,3.4266820509044096,-8.0310908,-34.8968546
apartment,59,2,2,1,Boa Viagem,2860,0,0,1,0,1,1.011422761305214,-8.1127905,-34.9012292
apartment,50,1,1,1,Boa Viagem,1800,0,1,1,0,1,0.8186387167572026,-8.1101061,-34.89724
apartment,86,3,3,2,Prado,3346,0,0,0,0,1,4.514692573022309,-8.058416,-34.9112799
apartment,300,6,4,3,Monteiro,8500,0,0,1,0,1,7.128231399227816,-8.0268322,-34.9303663
apartment,54,2,2,1,Boa Viagem,3700,0,1,0,0,1,0.2500003925559662,-8.1146877,-34.8928998
apartment,188,4,3,2,Graças,4300,0,0,0,0,0,3.9613565062874447,-8.049984,-34.9017221
apartment,35,1,1,1,Boa Viagem,1600,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,83,2,2,1,Iputinga,1250,0,0,0,0,0,7.303235647444611,-8.0362065,-34.9331841
apartment,50,1,2,1,Campo Grande,1500,0,0,0,0,0,1.913227863902542,-8.0282874,-34.8799634
apartment,72,2,3,1,Espinheiro,1800,0,0,0,0,0,2.35832691182983,-8.0426391,-34.8882845
apartment,125,3,3,1,Boa Viagem,4500,0,0,0,0,0,0.11944172317951068,-8.1402909,-34.9038613
apartment,35,1,1,1,Boa Vista,1600,0,1,0,0,1,3.177598560763513,-8.0523828,-34.89354216711704
apartment,93,3,3,2,Boa Viagem,3500,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,54,2,2,1,Pina,3000,0,1,0,0,1,1.1136362908777901,-8.0868917,-34.8910271
apartment,65,3,2,1,Espinheiro,1900,0,0,0,0,0,2.5856434869896847,-8.0414796,-34.8904546
apartment,37,1,1,1,Espinheiro,2200,0,0,1,0,1,2.8506329530087404,-8.0440056,-34.8926061
apartment,300,5,4,4,Pina,13500,0,0,0,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,110,3,2,1,Boa Viagem,4000,0,1,0,0,0,0.05802189083259895,-8.1241294,-34.8972066
apartment,40,1,1,1,Madalena,2450,0,0,0,0,0,4.162236796256467,-8.0545997,-34.9043633
apartment,215,6,4,3,Boa Viagem,7800,0,0,1,0,1,0.17978308012311833,-8.1116209,-34.8911414
apartment,109,3,3,1,Imbiribeira,4500,0,0,1,0,1,1.4333488709126943,-8.1105241,-34.9043509
apartment,100,1,3,1,Boa Viagem,1800,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,10,1,1,1,Madalena,2499,0,1,0,0,1,4.162236796256467,-8.0545997,-34.9043633
apartment,35,1,1,1,Boa Viagem,1700,0,1,0,0,1,1.0884510208006493,-8.1242291,-34.9071189
apartment,50,1,2,2,Casa Forte,2099,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,247,6,4,3,Santo Antônio,7050,0,0,1,0,1,1.4782822332137784,-8.0666877,-34.8762559
apartment,44,1,2,1,Boa Viagem,3900,0,1,0,0,1,0.3245298643694608,-8.1182483,-34.8969711
apartment,40,1,1,1,Boa Viagem,3500,0,0,0,1,1,0.15713839150425601,-8.1075496,-34.888435
apartment,10,4,4,1,Boa Viagem,4208,0,0,0,1,0,0.13297657962328263,-8.111887450000001,-34.89046296761812
apartment,54,1,2,1,Boa Viagem,2800,0,1,0,0,1,0.12767843507921722,-8.1158134,-34.8932917
apartment,70,1,2,1,Torre,1900,0,0,0,0,0,4.713071497978603,-8.0424292,-34.9097309
apartment,58,2,2,1,Aflitos,1800,0,0,0,0,1,3.112680810835938,-8.0380118,-34.8952078
apartment,225,4,4,3,Boa Viagem,8500,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,34,1,1,1,Graças,2200,0,1,1,0,1,3.711255443982079,-8.0497808,-34.8994382
apartment,40,1,1,1,Boa Viagem,2300,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,150,5,4,2,Boa Viagem,8800,0,0,0,0,1,0.05731638377428818,-8.1444616,-34.9051033
apartment,55,2,2,1,Casa Forte,2300,0,0,1,0,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,40,1,2,1,Ilha do Retiro,1210,0,0,0,0,0,3.5037072039343053,-8.063751,-34.9038034
apartment,40,1,1,0,Boa Vista,700,0,0,0,0,0,2.0460911682601584,-8.06246895,-34.88232277467516
apartment,75,2,2,1,Cordeiro,1200,0,0,0,1,0,6.695499475459339,-8.0436211,-34.9276764
apartment,70,2,2,1,Boa Viagem,3000,0,0,0,0,0,0.5425408298715771,-8.1105394,-34.8946475
apartment,155,5,4,3,Boa Viagem,6000,0,0,1,0,1,0.060010289945065215,-8.1227396,-34.8967529
apartment,108,2,3,2,Boa Viagem,2500,0,0,0,0,1,1.1373811466103676,-8.1234709,-34.9073448
apartment,61,1,2,1,Torre,2210,0,1,1,0,1,4.748458198599759,-8.0457304,-34.9097483
apartment,41,1,1,1,Torre,2600,0,0,1,0,1,4.1608381966365675,-8.0453347,-34.9044228
apartment,57,1,2,1,Santo Amaro,2199,0,0,1,0,1,1.5001106178085601,-8.0492141,-34.8781477
apartment,96,2,2,2,Boa Viagem,1930,0,0,1,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,42,1,1,1,Boa Viagem,1800,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,127,1,3,1,Boa Viagem,2120,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,100,1,3,1,Torre,1780,0,0,0,1,0,4.501892976783477,-8.0441236,-34.9076816
apartment,72,1,2,1,Torre,3450,0,1,0,0,1,4.46405658427687,-8.0425107,-34.9074638
apartment,130,1,3,2,Graças,4000,0,0,0,0,0,3.266456536195653,-8.0431934,-34.8965113
apartment,80,2,3,1,Várzea,1600,0,0,0,0,0,8.780508747572544,-8.0402463,-34.946694
apartment,49,2,2,2,Tamarineira,2400,0,0,0,0,1,4.317660257051831,-8.0325504,-34.9055117
apartment,201,5,4,3,Ilha do Leite,6499,0,0,1,0,1,2.5087949172492747,-8.0657057,-34.8941783
apartment,177,5,4,3,Boa Viagem,7750,0,0,0,0,1,0.2522075520998451,-8.10204,-34.887888
apartment,43,1,2,1,Casa Amarela,1800,0,0,1,0,1,6.240479733221485,-8.0289894,-34.922587
apartment,58,2,2,1,Boa Viagem,3500,0,1,0,1,0,0.0938971282652827,-8.1199395,-34.8957061
apartment,35,1,1,1,Boa Viagem,1322,0,1,0,0,0,0.19621716521765944,-8.1161778,-34.894659
apartment,40,1,1,1,Boa Viagem,2900,0,0,1,0,1,0.030947768686880064,-8.1364165,-34.9016825
apartment,100,3,3,1,Boa Viagem,2500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,60,2,2,1,Encruzilhada,2200,0,0,1,0,1,2.6499982804408777,-8.0367282,-34.8908676
apartment,75,1,2,1,Santo Amaro,1485,0,0,0,1,0,2.719256175078623,-8.04896485,-34.890336591998846
apartment,90,3,3,1,Graças,1910,0,0,0,0,0,3.5337095454054617,-8.0460637,-34.8985402
apartment,50,1,2,1,Boa Viagem,2200,0,0,0,0,1,0.6901998000292302,-8.1299573,-34.9056488
apartment,75,3,3,1,Boa Viagem,3000,0,1,0,0,1,0.4768367596161392,-8.110427,-34.8938452
apartment,107,1,3,2,Boa Viagem,2700,0,0,0,1,1,1.1373811466103676,-8.1234709,-34.9073448
apartment,210,6,4,3,Casa Forte,7950,0,0,0,1,0,5.3924340615602455,-8.0363168,-34.9158208
apartment,34,1,1,1,Boa Viagem,2000,0,1,1,0,1,0.3099828355964977,-8.1174236,-34.896487
apartment,110,3,3,1,Boa Viagem,2670,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,34,1,1,1,Pina,2200,0,1,0,0,1,1.1214343619273508,-8.0876561,-34.8913671
apartment,68,2,2,1,Boa Viagem,2215,0,0,0,0,1,0.5012946218180288,-8.1082492,-34.8930517
apartment,110,1,3,1,Boa Viagem,2100,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,52,2,2,1,Boa Viagem,2400,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,107,1,3,1,Espinheiro,1610,0,0,0,0,0,2.851794014755245,-8.0426365,-34.8927867
apartment,80,2,3,1,Iputinga,1400,0,0,0,0,0,8.159479912702041,-8.0408053,-34.9410561
apartment,108,2,3,2,Pina,3700,0,0,0,0,1,0.3949442161797805,-8.095166,-34.8859365
apartment,50,1,2,2,Casa Forte,2299,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,76,2,3,1,Rosarinho,2810,0,0,0,0,1,3.5765228857181017,-8.0352659,-34.8991503
apartment,103,2,3,1,Espinheiro,1800,0,0,0,0,0,2.68915364112969,-8.0428691,-34.8912789
apartment,100,1,3,1,Boa Viagem,1900,0,0,0,1,0,0.3920404120450889,-8.1425382,-34.9074793
apartment,77,2,3,1,Boa Viagem,3386,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,35,1,1,1,Madalena,2000,0,1,0,0,1,4.3128701473446105,-8.0539208,-34.9055912
apartment,485,5,5,6,Iputinga,15000,0,0,0,0,0,7.034136068538643,-8.0450618,-34.930658
apartment,10,1,3,2,Casa Forte,4000,0,0,1,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,190,4,4,2,Tamarineira,3450,0,0,1,1,1,4.4840162903714695,-8.0327097,-34.9070755
apartment,180,4,4,2,Espinheiro,3500,0,0,0,1,0,2.828012049452671,-8.045166,-34.8921937
apartment,225,5,4,2,Boa Viagem,7729,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,70,1,2,0,Cordeiro,850,0,0,0,1,0,6.0510077882546405,-8.0503733,-34.9226652
apartment,70,2,2,1,Graças,2920,0,1,0,0,1,3.149109602072812,-8.0497816,-34.894161
apartment,30,1,1,0,Boa Viagem,1200,0,1,0,0,0,0.14281878174408488,-8.1046166,-34.8873057
apartment,34,1,1,1,Casa Forte,1800,0,1,0,0,1,5.597965440904693,-8.0309812,-34.9170309
apartment,138,3,3,2,Encruzilhada,4300,0,0,0,0,1,3.1334606021828226,-8.0327573,-34.8945566
apartment,50,1,2,1,Imbiribeira,1600,0,0,0,0,0,1.4520572618476033,-8.1159385,-34.9075704
apartment,65,1,2,1,Boa Viagem,3500,0,1,0,0,1,0.6225555910115514,-8.1128434,-34.8969236
apartment,90,2,2,1,Casa Amarela,2900,0,1,0,0,1,5.8384048146494365,-8.0246343,-34.917753
apartment,48,1,2,1,Boa Viagem,4000,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,180,5,4,3,Boa Viagem,6500,0,0,1,0,1,0.4219093614122587,-8.106974,-34.8918258
apartment,42,1,1,1,Boa Viagem,2200,0,1,0,1,1,0.3147281099487244,-8.1141184,-34.8933999
apartment,110,2,3,2,Boa Viagem,3700,0,0,0,0,1,0.8577735504251348,-8.1435233,-34.9128241
apartment,130,5,3,2,Boa Viagem,9850,0,1,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,36,1,1,1,Aflitos,1700,0,0,0,0,1,3.2713597418438507,-8.0392007,-34.8967064
apartment,455,1,4,4,Boa Viagem,12954,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,160,5,4,3,Boa Viagem,6500,0,0,0,0,1,0.060010289945065215,-8.1227396,-34.8967529
apartment,65,2,2,1,Torre,1800,0,0,1,0,1,4.392291649431356,-8.0460413,-34.9064419
apartment,155,2,3,1,Boa Viagem,3890,0,0,0,0,0,0.07404779060819866,-8.1293163,-34.8992075
apartment,43,1,1,1,Boa Viagem,1599,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,51,1,2,1,Pina,3000,0,0,0,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,230,1,4,3,Boa Viagem,8900,0,0,0,0,1,0.03556293003491034,-8.1283958,-34.8984008
apartment,75,2,2,1,Cordeiro,1300,0,0,0,0,0,6.574669469546525,-8.0443367,-34.9265322
apartment,87,3,3,2,Espinheiro,2400,0,0,0,0,0,2.5102931198143645,-8.043499,-34.8895603
apartment,53,2,2,1,Pina,2800,0,1,0,0,1,0.3015519650497975,-8.0926572,-34.8833845
apartment,30,1,1,1,Boa Viagem,2700,0,0,0,0,0,0.09209919596928653,-8.1018948,-34.8860013
apartment,189,4,4,2,Parnamirim,4450,0,0,0,0,0,4.825364680755902,-8.0338866,-34.910396
apartment,83,1,2,2,Boa Viagem,2800,0,0,0,0,0,0.4850600198879399,-8.1295422,-34.9034457
apartment,10,1,2,0,Boa Viagem,3500,0,0,0,0,1,0.3099828355964977,-8.1174236,-34.896487
apartment,85,2,2,1,Boa Viagem,3000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,227,3,4,2,Ilha do Retiro,4800,0,0,0,0,0,3.066677805088075,-8.0667836,-34.9009774
apartment,45,1,1,1,Pina,2200,0,1,0,0,1,0.3637795892325657,-8.0972654,-34.8867711
apartment,55,1,2,0,Boa Vista,1200,0,0,0,0,0,2.3437239625230526,-8.0617501,-34.8872674
apartment,48,1,2,1,Boa Viagem,2000,0,0,0,0,0,0.4305038994122344,-8.1207531,-34.8995492
apartment,105,1,3,2,Boa Viagem,5000,0,0,0,0,1,0.0938971282652827,-8.1199395,-34.8957061
apartment,40,1,1,1,Boa Viagem,2500,0,1,0,0,1,0.0938971282652827,-8.1199395,-34.8957061
apartment,100,3,3,2,Boa Viagem,3643,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,110,3,3,1,Torre,1400,0,0,0,0,0,4.46405658427687,-8.0425107,-34.9074638
apartment,53,2,2,0,Boa Viagem,3700,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,38,1,2,1,Boa Viagem,2500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,75,3,3,1,Espinheiro,3262,0,0,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,34,1,1,1,Espinheiro,1800,0,0,0,0,1,3.129051487861917,-8.0436341,-34.8952066
apartment,52,2,2,1,Casa Amarela,2300,0,0,1,0,1,5.8384048146494365,-8.0246343,-34.917753
apartment,50,2,2,1,Graças,2600,0,0,0,0,0,3.149109602072812,-8.0497816,-34.894161
apartment,27,1,1,1,Boa Viagem,2995,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,90,1,2,1,Graças,1985,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,180,1,4,1,Boa Viagem,3300,0,0,0,0,0,0.12562649266085263,-8.14357,-34.9049956
apartment,42,1,1,1,Boa Viagem,1800,0,1,0,1,0,0.3245298643694608,-8.1182483,-34.8969711
apartment,124,3,3,2,Campo Grande,1450,0,0,0,0,0,2.1855385855816705,-8.0289061,-34.8835557
apartment,58,2,2,1,Boa Viagem,2000,0,0,0,0,1,0.630532220694912,-8.133342,-34.9065158
apartment,168,2,4,3,Boa Viagem,4500,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Boa Viagem,2050,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,57,2,2,1,Boa Viagem,3000,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,68,2,2,1,Boa Viagem,3300,0,1,0,0,1,0.07226278027510875,-8.1209374,-34.8960559
apartment,55,2,2,1,Pina,3000,0,0,0,0,1,0.25921248164344624,-8.0984245,-34.8861367
apartment,55,1,2,1,Várzea,2850,0,1,0,0,1,9.513802749734014,-8.048195,-34.956758
apartment,240,2,4,3,Parnamirim,7250,0,0,0,0,1,4.911294353908562,-8.0308284,-34.910659
apartment,60,2,3,1,Torre,1499,0,0,1,0,0,4.54183786652423,-8.0385769,-34.908218
apartment,100,2,3,1,Santo Amaro,2301,0,0,0,0,0,1.8660004978430422,-8.055011700000001,-34.877328511923984
apartment,68,2,3,1,Boa Viagem,1701,0,0,0,0,1,0.3868914236316242,-8.1378281,-34.9056178
apartment,80,1,2,1,Boa Viagem,2300,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,75,3,3,1,Madalena,2200,0,0,0,0,1,4.544836623351266,-8.0487288,-34.9073732
apartment,60,1,1,1,Cordeiro,850,0,0,0,1,0,6.260483958499926,-8.055966,-34.927956
apartment,143,3,4,2,Graças,4200,0,0,0,0,1,3.267271645112961,-8.0468434,-34.8959385
apartment,350,7,5,4,Boa Viagem,10500,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,33,1,1,0,Boa Viagem,2198,0,1,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,33,1,1,1,Boa Viagem,1800,0,1,0,0,1,0.9489089109100205,-8.1269288,-34.9068801
apartment,123,3,3,2,Pina,3650,0,0,0,0,0,0.22980438881091664,-8.095752,-34.8843171
apartment,59,2,2,0,Boa Viagem,2324,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,115,3,3,2,Boa Viagem,3560,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,220,4,4,2,Jaqueira,6900,0,0,0,0,0,3.499613678693843,-8.04370175,-34.898583633841284
apartment,39,1,1,1,Pina,3700,0,1,0,0,1,0.2064528708771425,-8.0953457,-34.8832226
apartment,50,1,2,1,Boa Viagem,2200,0,0,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,34,1,1,1,Paissandu,1800,0,1,0,0,1,3.25811236839663,-8.0610083,-34.8990999
apartment,77,1,2,1,Boa Viagem,2000,0,1,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,170,3,3,1,Graças,2460,0,0,0,0,0,3.9021592931966396,-8.0508926,-34.9009413
apartment,155,1,4,2,Pina,6000,0,1,0,0,1,0.08833163395585826,-8.0977302,-34.8841666
apartment,65,1,2,0,Ibura,700,0,0,0,1,0,4.225625203438653,-8.1239636,-34.9377499
apartment,65,2,2,1,Imbiribeira,1100,0,0,0,0,0,2.5072741614156606,-8.1028376,-34.9108623
apartment,72,2,2,1,Casa Forte,3300,0,0,0,0,0,5.6475205282638745,-8.0336463,-34.9178852
apartment,99,3,3,2,Boa Viagem,3560,0,0,0,0,0,0.46678296048839807,-8.1185096,-34.8987871
apartment,60,2,2,1,Espinheiro,3000,0,1,0,0,1,2.68915364112969,-8.0428691,-34.8912789
apartment,150,4,4,2,Espinheiro,4150,0,0,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,106,1,3,1,Santo Amaro,2150,0,0,0,1,0,2.0069853124109844,-8.0534246,-34.880739951347124
apartment,45,2,2,1,Aflitos,2000,0,0,0,0,1,3.112680810835938,-8.0380118,-34.8952078
apartment,30,1,1,1,Pina,2150,0,0,1,0,1,1.1981077866653391,-8.0963033,-34.8946884
apartment,106,1,3,2,Encruzilhada,3600,0,0,0,0,1,3.071744331712729,-8.035740350000001,-34.894592200000005
apartment,65,2,2,1,Pina,2800,0,0,0,0,1,0.10856570572623832,-8.099475,-34.8852336
apartment,75,2,3,1,Espinheiro,3290,0,0,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,132,3,3,1,Paissandu,2300,0,0,1,0,1,3.1605443453754547,-8.0622116,-34.8989472
apartment,50,1,2,0,Boa Vista,850,0,0,0,1,0,2.3864826238150516,-8.05988615,-34.88425373916615
apartment,100,2,3,1,Boa Viagem,2200,0,0,0,0,0,0.447764864138378,-8.1170247,-34.8976795
apartment,50,2,2,1,Boa Viagem,2700,0,1,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,103,2,2,1,Espinheiro,1800,0,0,0,0,0,2.35832691182983,-8.0426391,-34.8882845
apartment,78,2,4,1,Boa Vista,1700,0,0,0,0,0,3.2355969709516503,-8.0538464,-34.8934934
apartment,39,1,1,1,Boa Viagem,1500,0,0,0,0,0,0.39261584807171196,-8.1353493,-34.9048098
apartment,38,1,1,1,Aflitos,1800,0,1,1,0,1,2.9580165379185335,-8.0397788,-34.8938735
apartment,34,1,1,1,Graças,1950,0,1,0,0,1,3.711255443982079,-8.0497808,-34.8994382
apartment,24,1,1,1,Ilha do Leite,2000,0,0,0,0,0,2.629756521425986,-8.0637762,-34.8939407
apartment,55,1,1,1,Boa Viagem,2200,0,1,0,0,1,0.11944172317951068,-8.1402909,-34.9038613
